,ws001,ws002,ws003,ws004,ws005,ws006,ws007,ws008,ws009,ws011,ws012,ws013,ws014,ws015,ws016,ws017,ws018,ws019,ws020,ws021,ws022,ws023,ws024,ws025,ws026,ws027,ws028,ws029,ws030,ws031,ws032,ws033,ws034,ws035,ws036,ws037,ws038,ws039,ws040,ws041,ws042,ws043,ws044,ws045,ws046,ws047,ws048,ws049,ws050,ws052,ws053,ws054,ws055,ws056,ws057,ws058,ws059,ws060,ws061,ws062,ws063,ws064,ws065,ws066,ws067,ws068,ws069
12/26/1981 0:00,0,0,0,0,0,0,0,0,0,0,2,0.6625,0,0,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/27/1981 0:00,0,0,0,0,0,0,0,0,0,0,2,0.6,0,0,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.0375,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/28/1981 0:00,0,0,0,0,0,0,0,0,0,0,2,0.6,0,0,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.0375,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/29/1981 0:00,0,0,0,0,0,0,0,0,0,0,2,0.6,0,0,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/30/1981 0:00,0,0,0,0,0,0,0,0,0,0,2,0.6,0,0,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0.15,0.95,0.025,3.0375,0,0,2,0,2,0,0,0,0,0,0,0,0,0,7.0375,0,0,2,0,0,0,0.7875,0.825,0,0,1.8,0,0,0,0,0,0,0,0
12/31/1981 0:00,0,0,0,0,0,0,0,0,0,0,2,0.6,0,0,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,5.1375,0,0,2,0,2,0,0,0,0,0,0,0,0,0,5.7875,0,0,2,0,0,0,0.1375,0.1375,0,0,0.1875,0,0,0,0,0,0,0,0
1/1/1982 0:00,0,0,0,0,0,0,0,0,0,0.1,2,0.6,0,0.025,2,0.1375,2,2,2,2,0,2,2,0,0,0,0,0,0,0.5625,2.6875,0.5875,57.0625,0,0,2,0.975,2,0,0,0,0,0,0.05,0,0,0,75.225,0,0,2,1.1,1.0375,0,8.9125,9.5375,0,1.1,26.5125,0,0.075,0.0125,0,0.0125,0.075,0.0375,0
1/2/1982 0:00,0,0,0,0,0,0,0,0,0,0.025,2,0.6,0,0.025,2,0.05,2,2,2,2,0,2,2,0,0,0,0,0,0,0.225,1.05,0.3,34.325,0,0,2,0.1625,2,0,0,0,0,0,0.25,0,0,0,11.675,0.1,0,2,0.2,0.175,0,0.3875,0.4125,0,0.2,15.325,0,0.025,0,0,0,0,0,0
1/3/1982 0:00,0,0,0,0,0,0,0,0,0,0,2,0.6,0,0,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,13.0875,0,0,2,0.0125,2,0,0,0,0,0,0.0125,0,0,0,1.9,0.05,0,2,0,0,0,0.0375,0.0375,0,0,0.1875,0,0,0,0,0,0,0,0
1/4/1982 0:00,0,0,0,0,0,0,0,0,0,0,2,0.6,0,0,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0.025,0,0.2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.0625,0,0,2,0,0,0,0.0125,0.0125,0,0,0.2125,0,0,0,0,0,0,0,0
1/5/1982 0:00,0,0.2875,0,0.0375,0,0,0,0,0,0.875,2,0.6,0.025,0.35,2,0.8125,2,2,2,2,0,2,2,0,0.175,0,0.05,0,0,2.3,9.075,3.05,215.8875,0,0,2,2.8375,2,0,0,0,0,0,3.3375,0,0,0.4,49.3125,3.0625,0.025,2,2.5125,2.2625,0.025,11.725,13.1,0.1875,2.6,109.4,0,0.2,0.0375,0,0.05,0.2625,0.1375,0
1/6/1982 0:00,0,0.0125,0,0,0,0,0,0,0,0.0875,2,0.6,0,0.0375,2,0.075,2,2,2,2,0,2,2,0,0,0,0,0,0,0.025,0.1625,0.025,44.6375,0,0,2,0.3875,2,0,0,0,0,0,0.2,0,0,0.2625,13.675,0.525,0,2,0.25,0.225,0,0.675,0.75,0,0.2625,1.8125,0,0,0,0,0,0,0,0
1/7/1982 0:00,0,0,0,0,0,0,0,0,0,0,2,0.6,0,0,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0.0125,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/8/1982 0:00,0,0,0,0,0,0,0,0,0,0,2,0.6,0,0,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/9/1982 0:00,0,0,0,0,0,0,0,0,0,0,2,0.6,0,0,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/10/1982 0:00,0,0,0,0,0,0,0,0,0,0,2,0.6,0,0,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/11/1982 0:00,0,0,0,0,0,0,0,0,0,0,2,0.6,0,0,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0.025,0.025,1.55,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.0375,0,0,2,0,0,0,0.05,0.05,0,0,0.775,0,0,0,0,0,0,0,0
1/12/1982 0:00,0,0,0,0,0,0,0,0,0,0,2,0.6,0,0,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0.0625,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/13/1982 0:00,0,0,0,0,0,0,0,0,0,0,2,0.6,0,0,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/14/1982 0:00,0,0,0,0,0,0,0,0,0,0,2,0.6,0,0,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/15/1982 0:00,0,0,0,0,0,0,0,0,0,0,2,0.6,0,0,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/16/1982 0:00,0,0,0,0,0,0,0,0,0,0,2,0.6,0,0,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/17/1982 0:00,0,0,0,0,0,0,0,0,0,0,2,0.6,0,0,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/18/1982 0:00,0,0,0,0,0,0,0,0,0,0,2,0.6,0,0,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/19/1982 0:00,0,0,0,0,0,0,0,0,0,0,2,0.6,0,0,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0.175,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.2375,0,0,2,0,0,0,0,0,0,0,0.4375,0,0,0,0,0,0,0,0
1/20/1982 0:00,0,0,0,0,0,0,0,0,0,0.075,2,0.6,0,0,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0.225,1.4,0.075,12.275,0,0,2,0,2,0,0,0,0,0,0.1,0,0,0,32.9,0.0125,0,2,0,0,0,1.3,1.4125,0,0,4.425,0,0,0,0,0,0,0,0
1/21/1982 0:00,0,0.1,0.025,0.025,0,0,0,0,0,3.0375,2,0.6,0,2.2125,2,2.1375,2,2,2,2,0,2,2,0,0.0875,0,0.0375,0,0,0.1625,1.0375,0.15,24.225,0,0,2,5.9,2,0,0,0,0,0,2.0375,0,0,0.7,78.8125,2,0,2,2.6125,2.4625,0,3.6625,3.9,0.1,2.6625,7.2625,0,0.075,0,0,0.025,0.125,0.0625,0
1/22/1982 0:00,0,0.075,0,0,0,0,0,0,0,2.4125,2,0.6,0,2.5875,2,1.8,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0.0125,0,1.15,0,0,2,6.8625,2,0,0,0,0,0,0.1,0,0,0.0625,1.5625,0.175,0,2,0.0125,0.0125,0,0.0625,0.075,0,0.0125,0.025,0,0,0,0,0,0,0,0
1/23/1982 0:00,0,0,0,0,0,0,0,0,0,2.3,2,0.6,0,2.5,2,1.7375,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,6.6875,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/24/1982 0:00,0,0,0,0,0,0,0,0,0,2.2875,2,0.6,0,2.45,2,1.7,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,6.5375,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/25/1982 0:00,0,0,0,0,0,0,0,0,0,2.2,2,0.6,0,2.4,2,1.6875,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,6.3625,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/26/1982 0:00,0,0,0,0,0,0,0,0,0,2.175,2,0.6,0,2.325,2,1.6,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,6.2375,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/27/1982 0:00,0,0,0,0,0,0,0,0,0,2.1,2,0.6,0,2.3,2,1.6,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0.6,0,0,2,6.0625,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.325,0,0,0,0,0,0,0,0
1/28/1982 0:00,0,0,0,0,0,0,0,0,0,2.075,2,0.6,0,2.2125,2,1.5375,2,2,2,2,0,2,2,0,0,0,0,0,0,0.1375,0.6875,0.15,4.575,0,0,2,5.9375,2,0,0,0,0,0,0,0,0,0,2.3375,0,0,2,0,0,0,0.2375,0.2625,0,0,6.7125,0,0,0,0,0,0,0,0
1/29/1982 0:00,0,0,0,0,0,0,0,0,0,2,2,0.6,0,2.2,2,1.5,2,2,2,2,0,2,2,0,0,0,0,0,0,0.1125,0.6,0.1125,29.95,0,0,2,5.7875,2,0,0,0,0,0,0,0,0,0,15.6375,0,0,2,0,0,0,0.7875,0.85,0,0,6.875,0,0,0,0,0,0,0,0
1/30/1982 0:00,0,0,0,0,0,0,0,0,0,1.975,2,0.6,0,2.1,2,1.5,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0.075,0,0,2,5.65,2,0,0,0,0,0,0,0,0,0,0.1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/31/1982 0:00,0,0,0,0,0,0,0,0,0,1.9,2,0.6,0,2.1,2,1.425,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,5.525,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/1/1982 0:00,0,0,0,0,0,0,0,0,0,1.9,2,0.6,0,2,2,1.4,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,5.375,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/2/1982 0:00,0,0,0,0,0,0,0,0,0,1.8,2,0.6,0,2,2,1.4,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,5.2625,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/3/1982 0:00,0,0,0,0,0,0,0,0,0,1.8,2,0.6,0,1.9125,2,1.3125,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,5.1375,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/4/1982 0:00,0,0,0,0,0,0,0,0,0,1.725,2,0.6,0,1.9,2,1.3,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,5.025,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/5/1982 0:00,0,0,0,0,0,0,0,0,0,1.7,2,0.6,0,1.825,2,1.3,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,4.8875,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/6/1982 0:00,0,0,0,0,0,0,0,0,0,1.675,2,0.6,0,1.8,2,1.2375,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,4.775,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/7/1982 0:00,0,0,0,0,0,0,0,0,0,1.6,2,0.6,0,1.7625,2,1.2,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0.05,0,0.6125,0,0,2,4.6625,2,0,0,0,0,0,0,0,0,0,3.625,0,0,2,0,0,0,0.05,0.05,0,0,0.4125,0,0,0,0,0,0,0,0
2/8/1982 0:00,0,0,0,0,0,0,0,0,0,1.6,2,0.6,0,1.7,2,1.2,2,2,2,2,0,2,2,0,0,0,0,0,0,0.075,0.675,0.0875,15.3375,0,0,2,4.55,2,0,0,0,0,0,0,0,0,0,10.3875,0,0,2,0,0,0,0.8125,0.9,0,0,6.425,0,0,0,0,0,0,0,0
2/9/1982 0:00,0,0,0,0,0,0,0,0,0,1.5375,2,0.6,0,1.7,2,1.1875,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,2.05,0,0,2,4.45,2,0,0,0,0,0,0,0,0,0,0.5625,0,0,2,0,0,0,0.0375,0.05,0,0,0.025,0,0,0,0,0,0,0,0
2/10/1982 0:00,0,0.175,0,0,0,0,0,0,0,1.7,2,0.6,0.0375,1.725,2,1.225,2,2,2,2,0,2,2,0,0.0125,0,0,0,0,0.9625,5.0625,0.8625,93.9,0,0,2,4.825,2,0,0,0,0,0.0125,1.425,0,0,0.05,35.9875,1.075,0,2,0,0,0,5.85,6.4125,0.0125,0,46.6125,0,0.275,0.05,0,0.075,0.4375,0.2125,0
2/11/1982 0:00,0,0.0125,0,0,0,0,0,0,0,2.375,2,0.6,0,2.775,2,1.95,2,2,2,2,0,2,2,0,0,0,0,0,0,0.0875,0.525,0.0875,42.625,0,0,2,9.925,2,0,0,0,0,0,0.3,0,0,0.2125,19.4375,0.675,0,2,0,0,0,1.5375,1.6875,0,0,4.85,0,0.0125,0,0,0,0.0125,0,0
2/12/1982 0:00,0,0,0,0,0,0,0,0,0,2.175,2,0.6,0,2.6125,2,1.8,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0.0875,0,0,2,9.4125,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0
2/13/1982 0:00,0,0,0,0,0,0,0,0,0,2.1,2,0.6,0,2.575,2,1.75,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0.1125,0,0,2,9.1875,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.0375,0,0,0,0,0,0,0,0
2/14/1982 0:00,0,0.2375,0,0,0,0,0,0,0,2.4,2,0.6,0,2.75,2,1.9375,2,2,2,2,0,2,2,0,0.025,0,0.0125,0,0,0.3625,2.05,0.55,56.9125,0,0,2,12.35,2,0,0,0,0,0,1.125,0,0,0.1,42.0875,0.9,0,2,0.475,0.5125,0,1.9,2.075,0.0375,0.4625,29.7875,0,0.025,0,0,0,0.05,0.025,0
2/15/1982 0:00,0,0,0,0,0,0,0,0,0,2.3875,2,0.6,0,2.9,2,2,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,9.375,0,0,2,14.725,2,0,0,0,0,0,0.025,0,0,0.025,2.3625,0.1875,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/16/1982 0:00,0,0,0,0,0,0,0,0,0,2.3,2,0.6,0,2.825,2,1.9875,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0.0125,0,0,2,14.375,2,0,0,0,0,0,0,0,0,0,0.0375,0,0,2,0,0,0,0.0875,0.1,0,0,0.025,0,0,0,0,0,0,0,0
2/17/1982 0:00,0,0,0,0,0,0,0,0,0,2.275,2,0.6,0,2.775,2,1.9,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0.025,0,0,2,14.0375,2,0,0,0,0,0,0,0,0,0,0.0125,0,0,2,0,0,0,0.025,0.025,0,0,0,0,0,0,0,0,0,0,0
2/18/1982 0:00,0,0,0,0,0,0,0,0,0,2.2,2,0.6,0,2.7,2,1.9,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,13.7,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/19/1982 0:00,0,0,0,0,0,0,0,0,0,2.1625,2,0.6,0,2.625,2,1.8,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,13.375,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/20/1982 0:00,0,0,0,0,0,0,0,0,0,2.1,2,0.6,0,2.5875,2,1.8,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,13.0625,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/21/1982 0:00,0,0,0,0,0,0,0,0,0,2.0625,2,0.6,0,2.5,2,1.7375,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,12.75,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/22/1982 0:00,0,0,0,0,0,0,0,0,0,2,2,0.6,0,2.4625,2,1.7,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,12.45,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/23/1982 0:00,0,0,0,0,0,0,0,0,0,1.975,2,0.6,0,2.4,2,1.675,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0.1,0,0,2,12.15,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.0875,0,0,0,0,0,0,0,0
2/24/1982 0:00,0,0,0,0,0,0,0,0,0,1.9,2,0.6,0,2.325,2,1.6,2,2,2,2,0,2,2,0,0,0,0,0,0,0.025,0.1125,0.025,1.175,0,0,2,11.8625,2,0,0,0,0,0,0,0,0,0,1.525,0,0,2,0,0,0,0.2625,0.2875,0,0,1.225,0,0,0,0,0,0,0,0
2/25/1982 0:00,0,0,0,0,0,0,0,0,0,2.1,2,0.6,0,2.3,2,1.6,2,2,2,2,0,2,2,0,0,0,0,0,0,0.025,0.25,0.0125,5.2125,0,0,2,11.5875,2,0,0,0,0,0,0,0,0,0,14.075,0,0,2,0,0,0,0.475,0.5,0,0,1.0875,0,0,0,0,0,0,0,0
2/26/1982 0:00,0,0,0,0,0,0,0,0,0,2.0375,2,0.6,0,2.2125,2,1.5375,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0.0375,0,0,2,11.3125,2,0,0,0,0,0,0,0,0,0,0.0125,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/27/1982 0:00,0,0,0,0,0,0,0,0,0,2,2,0.6,0,2.2,2,1.5,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,11.05,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/28/1982 0:00,0,0,0,0,0,0,0,0,0,1.9375,2,0.6,0,2.1,2,1.5,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,10.7875,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/1982 0:00,0,0,0,0,0,0,0,0,0,1.9,2,0.6,0,2.1,2,1.4125,2,2,2,2,0,2,2,0,0,0,0,0,0,0.0125,0.05,0.025,0.5375,0,0,2,10.5125,2,0,0,0,0,0,0,0,0,0,0.025,0,0,2,0,0,0,0,0,0,0,1.0625,0,0,0,0,0,0,0,0
3/2/1982 0:00,0,0,0,0,0,0,0,0,0,1.8625,2,0.6,0,2,2,1.4,2,2,2,2,0,2,2,0,0,0,0,0,0,0.2,1.075,0.225,30.3375,0,0,2,10.2875,2,0,0,0,0,0,0,0,0,0,11.625,0,0,2,0,0,0,0.6625,0.6875,0,0,11.5375,0,0.0375,0,0,0,0.05,0.0125,0
3/3/1982 0:00,0,0,0,0,0,0,0,0,0,1.8,2,0.6,0,2,2,1.4,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,1.8875,0,0,2,10.025,2,0,0,0,0,0,0,0,0,0,0.6,0,0,2,0,0,0,0,0,0,0,0.2625,0,0,0,0,0,0,0,0
3/4/1982 0:00,0,0,0,0,0,0,0,0,0,1.7875,2,0.6,0,1.9125,2,1.3125,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,9.7875,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/5/1982 0:00,0,0,0,0,0,0,0,0,0,1.7,2,0.6,0,1.9,2,1.3,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,9.5625,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/6/1982 0:00,0,0,0,0,0,0,0,0,0,1.7,2,0.5125,0,1.825,2,1.3,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,9.325,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/7/1982 0:00,0,0,0,0,0,0,0,0,0,1.6375,2,0.5,0,1.8,2,1.2375,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,9.1125,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/8/1982 0:00,0,0,0,0,0,0,0,0,0,1.6,2,0.5,0,1.7625,2,1.2,2,2,2,2,0,2,2,0,0,0,0,0,0,0.0625,0.225,0.075,6.25,0,0,2,8.9,2,0,0,0,0,0,0,0,0,0,1.1125,0,0,2,0,0,0,0.05,0.0625,0,0,3.1125,0,0,0,0,0,0,0,0
3/9/1982 0:00,0,0,0,0,0,0,0,0,0,1.6,2,0.5,0,1.7,2,1.2,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0.0125,0,1.5,0,0,2,8.6875,2,0,0,0,0,0,0,0,0,0,0.075,0,0,2,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0
3/10/1982 0:00,0,0,0,0,0,0,0,0,0,1.5,2,0.5,0,1.7,2,1.1875,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,8.475,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/11/1982 0:00,0,0,0,0,0,0,0,0,0,1.5625,2,0.5,0.0125,1.6,2,1.1,2,2,2,2,0,2,2,0,0,0,0,0,0,0.525,2.725,0.5,30.8,0,0,2,8.275,2,0,0,0,0,0,0.15,0,0,0,27.1625,0.05,0,2,0,0,0,2.475,2.675,0,0,24.575,0,0.1625,0.0375,0,0.0375,0.2875,0.1125,0
3/12/1982 0:00,0,0.025,0,0.0125,0,0,0,0,0,3.725,2,0.5,0.0375,3.1625,2,3.1625,2,2,2,2,0,2,2,0,0,0,0,0,0,0.575,3.025,0.4625,98.6375,0,0,2,19.8875,2,0,0,0,0,0,0.5375,0,0,0,95.5125,0.55,0.0125,2,3.1625,5.2125,0,7.3125,7.9375,0,2.3625,25.5625,0,0.1125,0.0125,0,0.0375,0.2,0.075,0
3/13/1982 0:00,0,0,0,0,0,0,0,0,0,3.125,2,0.5,0,3.2125,2,2.7125,2,2,2,2,0,2,2,0,0,0,0,0,0,0.0125,0.05,0.025,5.9,0,0,2,20.125,2,0,0,0,0,0,0.0375,0,0,0,1.475,0.075,0,2,1.6,4.05,0,0.025,0.0375,0,0.6375,1.5625,0,0,0,0,0,0,0,0
3/14/1982 0:00,0,0.05,0,0,0,0,0,0,0,3.25,2,0.5,0.0125,3.2625,2,3.3125,2,2,2,2,0,2,2,0,0.0125,0,0,0,0,0.225,1.2625,0.1375,9.3375,0,0,2,24.5625,2,0,0,0,0,0,0.3,0,0,0,20.225,0.1125,0.0125,2,4.25,6.45,0,1.0625,1.15,0.0125,3.375,6.9375,0,0.0125,0,0,0,0.0125,0.0125,0
3/15/1982 0:00,0.5875,0.25,0,0.025,0,0,0,0,0,5.0875,2,0.5,0.0375,5.6125,2,7.0375,2,2,2,2,0,2,2,0,0.05,0,0.0125,0,0,0.35,2,0.3125,58.8625,0,0,2.75,69.1125,2.7875,0,0,0,0,0,1.325,0,0,0.25,81.5125,1.6,0.0375,2,31.2875,32.2625,0,2.6375,2.85,0.0625,30.5875,17.5125,0,0.1,0.025,0,0.025,0.1875,0.075,0
3/16/1982 0:00,0.775,0.075,0.0125,0.0125,0,0,0,0,0,4.625,2,0.5,0.0375,5.4625,2,6.575,2,2,2,2,0,2,2,0,0.05,0,0,0,0,0.6125,3.5875,0.55,26.9875,0,0,2.1375,68.0625,2.1375,0,0,0,0,0.025,0.525,0,0,0.15,14.125,0.2875,0.0125,2,29.6375,30.8125,0,1.1,1.175,0.05,28.8625,24.1,0,0.0625,0.025,0,0.025,0.125,0.0375,0
